order_item_id,order_id,product_id,quantity,price_sold
1098,606,1101,1,692.92
1099,607,1641,1,1240.93
1100,608,2119,1,1047.33
1101,609,2061,1,359.1
1102,610,1790,3,1238.31
1103,611,1558,3,311.0
1104,611,2375,1,272.98
1105,611,695,1,387.76
1106,611,1760,1,455.01
1107,612,1816,1,749.42
1108,612,1790,1,513.31
1109,613,1524,2,145.7
1110,614,398,1,229.01
1111,614,1541,1,852.69
1112,614,374,1,420.99
1113,615,1447,1,275.67
1114,616,1329,1,292.49
1115,617,1131,1,496.49
1116,617,874,1,972.53
1117,618,1761,1,654.45
1118,618,2014,1,152.57
1119,619,810,2,382.12
1120,620,832,1,742.49
1121,621,2192,2,232.19
1122,621,855,1,308.1
1123,622,2129,1,199.13
1124,623,2014,1,722.68
1125,624,1489,1,227.36
1126,625,2156,1,95.08
1127,626,1806,2,742.86
1128,627,924,1,485.52
1129,627,2024,1,426.16
1130,627,1883,2,268.33
1131,628,228,1,774.72
1132,628,2245,1,342.66
1133,629,461,1,997.53
1134,629,1521,1,107.54
1135,629,2056,1,392.94
1136,629,412,1,213.64
1137,630,2206,1,444.24
1138,630,2056,1,497.9
1139,631,2239,2,132.02
1140,632,1161,1,348.81
1141,632,2202,2,644.35
1142,632,831,1,221.17
1143,633,1420,1,266.44
1144,633,797,3,703.33
1145,634,1459,1,400.31
1146,634,2453,2,70.61
1147,635,318,1,372.91
1148,635,2068,2,364.67
1149,636,1324,2,276.32
1150,637,1971,1,523.15
1151,638,2014,1,644.92
1152,639,122,1,494.42
1153,640,1248,2,251.6
1154,641,1384,2,441.91
1155,641,938,1,120.54
1156,641,647,1,165.09
1157,641,2368,1,354.64
1158,642,802,1,686.25
1159,642,2486,1,367.05
1160,642,1617,1,437.98
1161,642,1866,1,594.06
1162,643,1842,1,345.02
1163,643,1993,1,862.98
1164,644,269,1,814.77
1165,644,1265,1,396.03
1166,645,1683,1,129.67
1167,645,1285,3,349.33
1168,645,270,1,169.07
1169,646,517,1,1109.65
1170,647,1383,1,645.04
1171,647,995,1,614.83
1172,648,2051,2,285.12
1173,649,1095,1,686.77
1174,649,1774,1,257.43
1175,650,2330,1,676.27
1176,650,2435,1,330.46
1177,650,2158,1,449.23
1178,651,354,1,286.79
1179,651,1274,1,419.09
1180,652,1587,1,616.18
1181,652,1656,2,273.23
1182,652,1583,1,196.36
1183,653,183,2,414.75
1184,654,446,1,299.01
1185,655,2108,1,450.94
1186,655,1174,2,752.63
1187,655,241,1,377.22
1188,656,29,1,422.75
1189,657,455,1,80.79
1190,657,2272,2,687.92
1191,658,2109,1,132.49
1192,659,174,3,435.16
1193,659,936,1,296.74
1194,659,2407,1,232.52
1195,660,2274,1,420.63
1196,660,2322,1,287.96
1197,660,366,1,386.13
1198,660,2275,1,339.43
1199,661,207,1,174.89
1200,661,1520,1,345.47
1201,662,300,2,403.98
1202,663,1371,1,479.43
1203,663,157,1,150.51
1204,664,445,1,280.13
1205,665,1887,1,171.95
1206,665,1831,2,817.68
1207,666,1224,2,425.31
1208,666,672,1,566.82
1209,667,434,2,134.81
1210,667,1057,1,738.22
1211,667,1658,1,596.83
1212,667,716,2,612.76
1213,668,2143,2,337.55
1214,669,1341,1,486.53
1215,670,698,1,233.18
1216,670,1691,1,853.84
1217,670,761,1,467.78
1218,671,1479,2,468.24
1219,672,1035,1,257.73
1220,673,738,1,557.84
1221,674,567,2,531.86
1222,675,1870,1,180.82
1223,676,1675,1,249.53
1224,676,950,2,319.22
1225,677,321,1,263.1
1226,678,2165,1,358.21
1227,678,1793,2,810.84
1228,679,791,1,355.34
1229,679,1968,1,442.53
1230,680,955,1,1149.22
1231,680,1936,1,559.12
1232,680,404,1,798.96
1233,681,1916,2,416.15
1234,682,688,1,646.22
1235,682,1669,1,575.97
1236,682,2327,1,830.11
1237,683,2204,2,68.98
1238,684,440,3,536.63
1239,685,1694,3,532.21
1240,686,572,3,196.0
1241,686,1421,1,461.47
1242,686,2312,1,300.74
1243,687,1348,1,361.24
1244,688,386,1,360.16
1245,689,1934,1,370.5
1246,689,1204,1,618.6
1247,690,209,1,432.76
1248,691,493,1,178.36
1249,691,1549,2,972.35
1250,691,1965,2,221.9
1251,692,256,1,997.96
1252,692,1263,1,239.47
1253,692,1320,1,210.93
1254,692,2320,1,153.96
1255,693,680,1,364.54
1256,693,1401,3,343.83
1257,694,847,1,418.66
1258,695,1748,2,384.06
1259,696,1275,1,1661.31
1260,696,275,1,771.11
1261,697,101,2,480.12
1262,698,50,1,608.73
1263,698,177,2,292.74
1264,699,2414,1,277.41
1265,700,1926,1,622.99
1266,701,1656,2,273.23
1267,701,956,2,352.26
1268,701,1289,2,568.4
1269,701,2291,1,201.72
1270,702,819,1,446.73
1271,702,2310,1,704.75
1272,702,1652,1,442.42
1273,702,1668,1,698.63
1274,703,2355,1,752.98
1275,704,554,1,120.5
1276,705,1373,1,767.39
1277,705,574,2,303.2
1278,706,902,2,485.93
1279,707,139,1,334.85
1280,708,354,1,451.58
1281,708,200,1,673.98
1282,709,1505,1,220.97
1283,710,810,2,334.19
1284,710,537,2,336.39
1285,711,854,1,929.18
1286,711,1036,2,673.68
1287,712,1063,2,337.54
1288,712,840,1,777.43
1289,712,1903,1,374.42
1290,713,2026,1,290.44
1291,713,2334,1,288.53
1292,714,1410,1,191.54
1293,714,967,1,459.77
1294,714,1695,1,1532.9
1295,715,1503,1,592.19
1296,716,1960,1,269.27
1297,716,1893,1,577.37
1298,717,2326,1,322.84
1299,717,322,1,465.85
1300,718,616,1,331.38
1301,718,1203,1,150.68
1302,719,1959,1,208.72
1303,720,2137,1,573.7
1304,721,1167,2,231.56
1305,722,637,1,853.88
1306,722,691,1,356.58
1307,722,527,1,262.85
1308,723,793,2,715.03
1309,723,1887,1,331.0
1310,723,996,2,161.83
1311,724,2368,2,373.2
1312,725,382,1,362.79
1313,725,817,1,219.81
1314,726,1570,2,536.93
1315,726,1093,2,298.63
1316,726,1446,1,304.74
1317,726,2500,2,869.06
1318,727,730,1,310.19
1319,727,2463,1,225.86
1320,728,1342,1,254.38
1321,728,2359,1,362.89
1322,729,152,1,898.3
1323,729,977,1,696.63
1324,730,2401,2,848.82
1325,731,2008,1,243.07
1326,732,78,2,250.41
1327,732,620,1,384.56
1328,733,826,1,287.55
1329,734,645,1,160.77
1330,735,2049,1,599.71
1331,735,534,2,1103.79
1332,735,230,1,178.53
1333,736,1789,1,376.89
1334,736,2127,1,127.59
1335,737,1569,2,282.33
1336,738,289,1,1284.7
1337,739,974,1,469.07
1338,739,1873,2,504.95
1339,739,2115,1,215.98
1340,740,77,1,1447.65
1341,741,1233,3,562.82
1342,741,1443,2,440.22
1343,741,2315,2,528.13
1344,741,1722,1,279.32
1345,742,617,1,708.3
1346,743,2106,1,871.41
1347,743,529,1,207.12
1348,744,984,2,425.85
1349,745,816,1,389.13
1350,746,80,1,206.8
1351,746,207,1,189.54
1352,747,1097,1,599.61
1353,747,2480,2,431.73
1354,748,1249,1,319.5
1355,749,2417,1,637.14
1356,749,2225,1,664.45
1357,750,2097,1,217.33
1358,751,2461,1,696.21
1359,752,211,2,329.09
1360,752,1018,1,257.87
1361,752,2463,2,606.08
1362,752,2383,3,339.88
1363,753,2296,1,472.38
1364,754,60,1,361.68
1365,755,1468,1,311.36
1366,755,883,2,487.0
1367,756,1416,2,358.58
1368,756,623,1,453.36
1369,757,2181,2,1366.63
1370,757,2364,1,376.07
1371,758,425,2,1136.07
1372,759,105,1,545.38
1373,759,1009,1,192.37
1374,760,1589,1,504.61
1375,761,742,1,795.09
1376,761,1229,1,308.33
1377,762,133,1,274.16
1378,763,2244,1,323.22
1379,763,385,2,503.71
1380,764,836,1,623.66
1381,764,1977,1,294.51
1382,765,388,1,305.78
1383,765,1213,1,224.56
1384,766,737,1,201.71
1385,767,1137,1,282.71
1386,768,871,1,360.67
1387,769,2269,1,581.43
1388,770,1941,1,565.42
1389,770,441,1,271.96
1390,771,2024,1,292.13
1391,772,2242,1,433.03
1392,773,1571,2,976.06
1393,774,1704,1,321.25
1394,774,332,2,561.39
1395,774,247,2,582.54
1396,774,2451,1,1616.84
1397,775,646,2,590.71
1398,775,1262,1,561.48
1399,776,633,1,147.72
1400,776,2458,1,421.18
1401,777,2200,3,237.23
1402,778,463,1,372.47
1403,778,731,1,912.38
1404,779,959,1,163.32
1405,779,2050,1,179.74
1406,780,2234,1,335.43
1407,780,904,2,476.41
1408,781,153,1,181.03
1409,781,1266,1,399.87
1410,782,1730,1,131.53
1411,783,2160,2,408.67
1412,784,750,1,719.31
1413,785,848,1,242.17
1414,785,928,2,362.97
1415,785,1745,2,240.63
1416,786,2290,2,187.37
1417,787,383,1,1352.66
1418,787,570,1,773.09
1419,787,104,1,259.3
1420,788,2059,1,747.16
1421,789,436,2,394.34
1422,789,1187,1,773.21
1423,789,764,1,246.03
1424,789,1379,3,432.54
1425,790,435,1,235.33
1426,791,2251,1,762.82
1427,791,1685,3,514.56
1428,792,871,3,334.01
1429,793,2463,1,103.42
1430,794,1671,1,387.84
1431,795,2349,1,366.21
1432,796,1877,1,361.49
1433,797,1027,1,417.68
1434,797,2326,2,211.62
1435,797,1525,2,246.3
1436,798,2420,1,489.56
1437,799,414,1,1474.95
1438,800,617,1,251.55
1439,801,2358,1,330.82
1440,801,296,1,307.37
1441,802,417,1,1398.61
1442,802,1557,1,1303.18
1443,803,1524,1,1585.36
1444,803,1799,2,651.2
1445,803,173,1,216.43
1446,804,833,1,319.63
1447,804,2034,1,277.77
1448,804,1523,1,326.29
1449,805,213,1,314.25
1450,805,558,1,211.48
1451,806,171,2,1064.98
1452,807,2290,1,595.91
1453,807,523,1,385.63
1454,807,1892,1,623.27
1455,808,2140,3,474.75
1456,808,237,1,298.08
1457,809,2039,1,1053.83
1458,809,756,1,318.81
1459,810,2056,1,408.03
1460,810,1990,1,545.22
1461,810,1350,2,522.79
1462,811,1005,1,344.96
1463,811,397,3,305.11
1464,812,227,1,348.18
1465,813,1038,2,304.0
1466,813,1636,1,771.35
1467,813,197,1,569.92
1468,813,88,3,529.08
1469,814,250,1,1125.5
1470,814,2376,1,320.85
1471,814,2474,1,227.33
1472,815,1564,1,562.16
1473,816,228,1,115.7
1474,817,1204,1,172.29
1475,817,556,1,575.01
1476,817,1663,1,322.4
1477,818,2265,1,425.24
1478,819,1716,1,350.87
1479,819,1777,1,318.98
1480,820,1062,1,755.14
1481,820,522,1,385.61
1482,821,484,1,429.69
1483,821,271,1,368.5
1484,822,41,1,513.93
1485,822,1565,1,405.71
1486,823,2142,1,921.42
1487,823,1982,1,956.36
1488,823,373,1,669.75
1489,824,1779,1,242.38
1490,825,1926,1,219.51
1491,826,43,2,590.8
1492,826,1312,2,463.28
1493,826,626,1,249.06
1494,827,1339,2,680.2
1495,828,1855,1,319.16
1496,829,681,1,130.55
1497,829,1821,1,1437.95
1498,830,1411,1,110.92
1499,830,2198,1,514.98
1500,831,995,1,198.8
1501,831,1286,2,653.09
1502,831,316,3,314.69
1503,832,141,1,161.02
1504,833,1760,3,348.94
1505,834,839,1,355.28
1506,834,381,2,360.95
1507,835,672,2,932.42
1508,835,2477,1,331.65
1509,836,1269,1,300.23
1510,837,2208,2,883.15
1511,838,168,1,254.24
1512,839,668,1,514.7
1513,839,1630,2,286.76
1514,839,2289,1,326.52
1515,840,1617,2,303.18
1516,840,1467,1,744.79
1517,840,1259,3,327.88
1518,841,283,1,460.63
1519,841,846,1,319.6
1520,842,2092,2,301.82
1521,842,2397,1,256.73
1522,842,281,1,865.07
1523,843,123,1,440.82
1524,844,1042,2,217.03
1525,845,223,2,317.9
1526,846,889,1,222.27
1527,847,1746,1,813.31
1528,848,986,1,1064.97
1529,849,977,1,184.65
1530,850,972,2,957.27
1531,851,319,1,662.9
1532,852,2357,1,209.4
1533,852,1009,1,179.89
1534,853,1912,2,988.22
1535,853,169,1,337.04
1536,853,1848,2,413.43
1537,854,1832,1,444.43
1538,854,1686,1,486.72
1539,854,2413,1,615.08
1540,855,576,3,1099.64
1541,856,2478,2,308.08
1542,857,341,1,624.14
1543,857,425,3,501.73
1544,857,1816,1,565.78
1545,857,2260,1,344.15
1546,858,300,1,351.12
1547,858,1118,1,503.72
1548,859,434,1,476.05
1549,859,1828,2,482.22
1550,860,2131,1,323.05
1551,861,925,2,431.04
1552,862,2354,2,86.6
1553,863,2039,1,102.47
1554,863,378,2,399.04
1555,863,2156,1,305.1
1556,864,4,1,767.29
1557,865,812,2,351.47
1558,865,2121,1,214.43
1559,866,1948,1,396.5
1560,866,1706,1,352.12
1561,867,307,2,704.88
1562,868,1994,1,454.02
1563,869,2172,1,1213.58
1564,870,1580,1,389.18
1565,871,292,1,391.52
1566,871,844,2,244.99
1567,872,1376,1,424.7
1568,872,1667,1,272.69
1569,873,976,2,378.54
1570,873,2307,1,112.39
1571,874,400,1,301.56
1572,875,494,1,422.48
1573,876,1665,1,1116.3
1574,876,1723,1,173.09
1575,876,382,1,611.94
1576,877,38,2,930.14
1577,878,3,2,346.77
1578,879,1572,1,576.44
1579,879,273,1,329.29
1580,880,826,1,759.84
1581,880,1434,1,328.15
1582,881,2105,1,184.69
1583,881,462,1,403.23
1584,882,1067,2,351.93
1585,882,1961,1,242.76
1586,883,1387,1,436.5
1587,883,1375,1,452.5
1588,883,34,1,234.92
1589,884,772,1,374.66
1590,885,1212,2,509.28
1591,885,639,2,718.08
1592,885,1068,1,298.6
1593,886,1650,1,214.88
1594,886,839,2,548.44
1595,886,1540,1,125.87
1596,886,538,2,160.57
1597,887,2345,1,317.35
1598,888,2385,1,988.22
1599,889,558,3,349.29
1600,889,258,2,230.92
1601,889,2223,1,707.26
1602,890,1420,1,597.83
1603,891,1243,3,405.83
1604,892,56,3,535.54
1605,893,589,1,346.35
1606,893,840,2,677.74
1607,894,122,1,1009.94
1608,894,91,1,388.26
1609,895,179,3,1241.46
1610,895,1962,1,472.92
1611,896,2041,1,409.28
1612,896,1712,1,672.68
1613,897,1991,1,243.01
1614,898,94,1,372.01
1615,899,394,1,223.75
1616,900,2390,1,811.23
1617,900,705,2,530.38
1618,901,2338,1,248.06
1619,901,1693,3,421.01
1620,901,2017,1,451.57
1621,902,318,1,217.77
1622,903,2457,2,546.05
1623,903,678,1,619.8
1624,903,1090,1,235.62
1625,903,1739,1,685.24
1626,904,736,2,311.51
1627,904,1269,2,499.56
1628,905,504,1,296.0
1629,905,2427,1,412.0
1630,906,2128,1,331.22
1631,907,1056,2,158.47
1632,908,432,1,355.63
1633,909,299,2,604.98
1634,909,622,1,417.9
1635,909,1652,1,897.1
1636,909,942,1,1458.77
1637,910,1622,1,671.7
1638,910,1655,1,326.64
1639,910,2367,1,276.58
1640,910,799,1,151.14
1641,911,2149,1,530.76
1642,911,1254,1,471.06
1643,912,2175,1,1218.19
1644,912,1342,2,375.89
1645,913,557,1,779.39
1646,913,1307,1,814.31
1647,913,322,1,91.98
1648,914,1374,1,499.22
1649,914,608,1,612.49
1650,914,1789,1,353.48
1651,915,2194,1,345.87
1652,915,107,1,1241.86
1653,916,2042,3,545.05
1654,916,465,1,415.56
1655,917,484,3,404.17
1656,918,1593,2,2209.6
1657,919,1701,2,719.92
1658,920,679,1,442.07
1659,920,84,1,149.55
1660,920,654,1,180.2
1661,921,1512,1,330.89
1662,922,1059,1,540.8
1663,922,470,1,165.87
1664,922,1802,1,216.36
1665,923,1621,1,408.65
1666,923,1123,1,345.98
1667,924,1587,1,338.72
1668,925,1227,1,112.97
1669,925,1473,1,151.24
1670,926,637,1,332.12
1671,926,844,1,398.27
1672,927,2293,1,374.83
1673,927,581,1,298.47
1674,928,1558,1,267.06
1675,928,2345,1,333.94
1676,929,1971,1,475.34
1677,929,2229,1,1388.19
1678,930,2000,1,186.54
1679,930,1227,1,362.26
1680,931,539,1,1214.02
1681,931,2062,1,122.44
1682,932,1851,2,109.55
1683,933,1302,1,301.96
1684,933,2245,1,196.66
1685,933,232,1,396.81
1686,933,1513,1,500.54
1687,934,1556,2,762.4
1688,934,1896,2,625.86
1689,935,1037,1,413.8
1690,935,293,1,203.86
1691,935,2353,1,484.7
1692,935,2403,1,744.74
1693,936,1695,1,169.24
1694,936,2274,1,850.02
1695,936,734,1,245.69
1696,937,794,1,461.74
1697,938,1960,1,154.91
1698,939,2121,2,387.15
1699,939,1956,1,295.27
1700,940,1366,1,355.44
1701,940,1020,1,737.49
1702,941,393,1,169.82
1703,942,497,1,358.53
1704,943,1863,1,314.54
1705,943,548,1,484.1
1706,944,1110,1,351.12
1707,944,633,1,360.76
1708,944,695,1,588.1
1709,945,1820,1,312.56
1710,945,2205,1,632.45
1711,946,1045,1,1013.02
1712,946,1839,1,716.01
1713,947,1049,1,328.84
1714,947,1372,1,552.75
1715,947,225,1,864.3
1716,947,453,1,598.85
1717,948,1225,1,375.57
1718,948,2201,1,647.84
1719,949,2208,1,420.39
1720,949,1853,2,1074.64
1721,950,1688,1,387.45
1722,950,1996,1,129.23
1723,950,2428,1,214.98
1724,951,431,1,127.29
1725,951,2093,3,787.19
1726,951,625,2,347.12
1727,952,1191,1,389.64
1728,952,1858,1,734.74
1729,952,209,1,970.24
1730,953,642,2,471.63
1731,953,818,2,234.98
1732,953,579,1,413.14
1733,953,470,1,160.03
1734,954,784,1,95.17
1735,954,387,1,284.74
1736,955,409,1,387.75
1737,956,2294,1,338.28
1738,956,1873,2,312.45
1739,956,2183,1,378.61
1740,957,2260,1,406.88
1741,957,526,1,606.55
1742,958,528,1,531.36
1743,959,1253,1,662.45
1744,959,803,2,299.41
1745,959,1356,2,375.6
1746,959,1136,1,354.06
1747,960,1348,2,771.85
1748,960,239,2,286.44
1749,961,565,1,458.95
1750,962,1672,2,482.58
1751,963,1862,1,679.51
1752,964,1422,1,375.77
1753,965,2195,1,279.58
1754,966,109,1,581.85
1755,966,387,1,502.26
1756,966,2480,1,181.6
1757,967,2327,1,194.39
1758,967,591,2,1492.57
1759,968,2349,2,366.21
1760,968,1850,1,652.11
1761,968,705,2,878.11
1762,968,1483,1,660.82
1763,969,506,2,366.99
1764,970,2194,1,507.42
1765,970,1429,1,785.93
1766,970,1780,1,625.66
1767,971,1589,2,604.62
1768,972,2009,3,284.15
1769,972,2,1,275.43
1770,973,1919,1,487.56
1771,974,490,1,150.81
1772,974,782,1,170.52
1773,975,2272,2,266.47
1774,975,2247,1,310.49
1775,975,328,2,337.56
1776,976,947,1,397.54
1777,977,2102,1,595.27
1778,978,1340,2,439.91
1779,979,2179,1,468.25
1780,980,2318,1,266.08
1781,980,1900,1,336.92
1782,980,431,1,120.18
1783,981,303,2,513.55
1784,981,1627,1,1174.05
1785,982,2158,1,1080.79
1786,982,932,1,145.76
1787,982,2425,1,377.36
1788,983,351,1,430.18
1789,984,1273,1,428.83
1790,984,629,1,609.8
1791,985,2105,2,287.44
1792,986,2083,1,767.46
1793,987,1952,1,752.46
1794,988,1837,1,269.62
1795,988,295,1,574.4
1796,989,417,2,1278.43
1797,989,515,1,157.21
1798,989,2446,1,1451.29
1799,989,144,1,298.14
1800,990,1678,3,172.39
1801,990,460,1,675.9
1802,991,2276,2,303.92
1803,992,1251,1,396.5
1804,993,1394,1,191.66
1805,994,2222,2,985.17
1806,995,1103,1,676.79
1807,995,1995,1,1050.49
1808,995,2289,2,326.52
1809,996,1502,2,505.15
1810,997,1284,1,370.89
1811,998,556,1,106.62
1812,998,514,1,539.64
1813,999,2083,2,590.82
1814,999,1434,1,831.3
1815,1000,1254,1,308.93
1816,1001,731,1,1503.12
1817,1002,830,1,674.22
1818,1002,1447,1,275.67
1819,1003,992,1,292.29
1820,1004,1114,1,637.74
1821,1004,1916,1,273.5
1822,1005,501,3,290.91
1823,1006,1385,1,258.99
1824,1007,459,3,246.49
1825,1008,335,3,271.3
1826,1009,1819,1,312.2
1827,1010,1932,1,240.79
1828,1010,2192,1,439.72
1829,1010,483,1,187.66
1830,1011,1205,1,171.52
1831,1011,1147,2,179.49
1832,1012,1658,2,350.11
1833,1013,1430,2,891.79
1834,1014,1207,2,658.91
1835,1014,218,1,347.28
1836,1014,319,1,1098.63
1837,1015,2308,1,391.81
1838,1016,422,1,679.37
1839,1017,784,1,494.09
1840,1017,1343,1,164.79
1841,1018,641,1,650.42
1842,1019,1474,3,214.88
1843,1019,1444,1,310.9
1844,1020,2068,1,110.92
1845,1021,1844,1,206.57
1846,1022,191,1,366.82
1847,1023,367,1,382.09
1848,1023,132,1,96.56
1849,1024,326,1,870.41
1850,1025,679,1,1216.25
1851,1025,2017,2,890.37
1852,1025,1005,1,1240.89
1853,1026,2210,1,609.98
1854,1026,1071,1,323.67
1855,1026,1729,1,355.31
1856,1027,1160,1,2352.8
1857,1028,544,2,188.88
1858,1028,1514,1,476.07
1859,1029,2387,1,148.06
1860,1030,270,1,505.21
1861,1030,1508,1,229.77
1862,1030,1539,1,712.01
1863,1031,374,1,311.38
1864,1032,1032,2,735.59
1865,1033,1945,2,312.9
1866,1033,2267,1,633.38
1867,1033,1684,1,404.23
1868,1034,168,2,219.19
1869,1034,373,1,221.71
1870,1035,2262,1,641.5
1871,1036,1809,1,343.53
1872,1037,1704,1,391.69
1873,1037,2450,1,372.21
1874,1038,1824,2,233.7
1875,1039,1090,1,172.6
1876,1039,503,2,245.57
1877,1039,792,1,221.36
1878,1039,2440,1,529.4
1879,1040,687,1,543.14
1880,1040,1030,1,233.39
1881,1040,1100,2,292.47
1882,1040,1392,1,153.98
1883,1041,948,1,295.09
1884,1041,622,1,888.55
1885,1041,266,1,351.84
1886,1042,1557,1,365.35
1887,1042,2439,3,227.3
1888,1042,262,1,83.75
1889,1043,232,1,469.38
1890,1044,259,1,974.29
1891,1045,626,1,249.06
1892,1045,381,2,470.9
1893,1046,965,1,179.06
1894,1046,408,1,182.12
1895,1046,651,1,246.72
1896,1047,1722,2,524.36
1897,1048,1268,1,337.25
1898,1048,1293,2,608.35
1899,1049,1891,1,338.17
1900,1049,848,1,606.63
1901,1050,1184,2,172.26
1902,1050,1916,1,484.58
1903,1051,1218,1,423.59
1904,1052,1182,1,277.6
1905,1053,1456,1,239.64
1906,1054,885,1,408.71
1907,1055,2414,2,1049.61
1908,1056,132,1,319.9
1909,1056,2056,1,155.52
1910,1056,1644,1,556.52
1911,1057,28,1,826.52
1912,1058,1899,1,335.83
1913,1059,1504,1,410.55
1914,1060,1358,1,292.26
1915,1060,1271,1,700.05
1916,1060,633,1,413.91
1917,1060,1275,1,240.32
1918,1061,1665,1,279.21
1919,1061,919,3,326.31
1920,1062,2130,1,220.16
1921,1063,871,2,475.42
1922,1064,1602,1,311.59
1923,1064,861,1,184.14
1924,1065,406,2,373.68
1925,1066,395,1,824.54
1926,1067,2306,1,218.41
1927,1068,1422,2,138.65
1928,1069,2455,1,795.01
1929,1069,874,1,525.23
1930,1069,1394,1,706.94
1931,1070,9,1,365.47
1932,1071,795,1,596.64
1933,1071,1890,1,258.72
1934,1071,804,1,770.21
1935,1072,2381,2,257.0
1936,1072,722,1,583.6
1937,1073,15,1,345.46
1938,1074,1703,1,554.81
1939,1075,1477,1,213.6
1940,1076,1591,2,564.79
1941,1076,1687,2,1143.86
1942,1077,2232,1,1479.73
1943,1077,673,1,160.19
1944,1077,1893,1,642.54
1945,1078,790,1,1123.38
1946,1079,223,1,588.34
1947,1080,1718,1,506.0
1948,1081,2094,2,237.19
1949,1082,27,2,883.1
1950,1083,2391,1,1048.2
1951,1084,305,1,291.61
1952,1084,1588,1,212.46
1953,1085,2190,2,170.16
1954,1086,1065,1,622.74
1955,1087,1009,1,200.85
1956,1087,110,1,272.01
1957,1087,1567,1,507.59
1958,1088,1287,1,368.25
1959,1089,1312,1,192.97
1960,1089,1657,1,538.73
1961,1090,647,1,1023.17
