product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
1440,121,Kitchen Tools 1440,Home & Kitchen,Kitchen Tools,230.39,467.86,11.03
1441,59,Home Decor 1441,Home & Kitchen,Home Decor,1125.29,2538.75,7.89
1442,113,Home Decor 1442,Home & Kitchen,Home Decor,1740.4,3181.74,11.57
1443,55,Kitchen Tools 1443,Home & Kitchen,Kitchen Tools,484.9,755.17,7.92
1444,5,Kitchen Tools 1444,Home & Kitchen,Kitchen Tools,942.06,1447.0,11.55
1445,81,Home Decor 1445,Home & Kitchen,Home Decor,1579.35,3147.2,15.47
1446,43,Kitchen Tools 1446,Home & Kitchen,Kitchen Tools,1586.45,3235.84,6.44
1447,98,Home Decor 1447,Home & Kitchen,Home Decor,160.83,275.67,12.19
1448,142,Storage 1448,Home & Kitchen,Storage,401.34,752.71,21.99
1449,25,Kitchen Tools 1449,Home & Kitchen,Kitchen Tools,136.27,247.05,22.82
1450,118,Kitchen Tools 1450,Home & Kitchen,Kitchen Tools,1755.6,4197.13,16.84
1451,102,Home Decor 1451,Home & Kitchen,Home Decor,1393.0,2057.91,21.61
1452,5,Home Decor 1452,Home & Kitchen,Home Decor,382.25,784.32,7.35
1453,145,Storage 1453,Home & Kitchen,Storage,1724.38,2779.62,17.75
1454,20,Kitchen Tools 1454,Home & Kitchen,Kitchen Tools,1518.63,2694.18,21.58
1455,61,Bedding 1455,Home & Kitchen,Bedding,772.12,1440.02,20.69
1456,126,Kitchen Tools 1456,Home & Kitchen,Kitchen Tools,1691.93,3374.38,8.82
1457,147,Bedding 1457,Home & Kitchen,Bedding,732.3,1636.93,23.21
1458,53,Kitchen Tools 1458,Home & Kitchen,Kitchen Tools,848.96,2046.83,18.42
1459,93,Bedding 1459,Home & Kitchen,Bedding,504.2,1287.08,6.49
1460,84,Storage 1460,Home & Kitchen,Storage,1313.23,2502.3,23.53
1461,70,Kitchen Tools 1461,Home & Kitchen,Kitchen Tools,644.68,1547.39,12.8
1462,93,Kitchen Tools 1462,Home & Kitchen,Kitchen Tools,935.39,1349.39,17.98
1463,33,Bedding 1463,Home & Kitchen,Bedding,288.83,481.08,6.53
1464,39,Storage 1464,Home & Kitchen,Storage,864.46,1267.41,11.28
1465,52,Kitchen Tools 1465,Home & Kitchen,Kitchen Tools,922.63,1395.05,12.08
1466,145,Storage 1466,Home & Kitchen,Storage,816.99,1377.96,6.9
1467,93,Storage 1467,Home & Kitchen,Storage,498.48,1284.26,14.65
1468,82,Home Decor 1468,Home & Kitchen,Home Decor,491.76,748.17,21.72
1469,142,Kitchen Tools 1469,Home & Kitchen,Kitchen Tools,1300.32,1863.62,11.37
1470,93,Storage 1470,Home & Kitchen,Storage,357.91,663.08,6.79
1471,32,Bedding 1471,Home & Kitchen,Bedding,843.28,1424.64,10.82
1472,5,Bedding 1472,Home & Kitchen,Bedding,129.14,309.48,10.05
1473,95,Bedding 1473,Home & Kitchen,Bedding,1411.14,3506.44,21.61
1474,75,Bedding 1474,Home & Kitchen,Bedding,978.26,2162.56,12.99
1475,129,Bedding 1475,Home & Kitchen,Bedding,1199.96,1764.4,7.9
1476,25,Kitchen Tools 1476,Home & Kitchen,Kitchen Tools,355.95,570.59,12.76
1477,2,Bedding 1477,Home & Kitchen,Bedding,296.67,601.28,13.31
1478,125,Kitchen Tools 1478,Home & Kitchen,Kitchen Tools,1536.36,2357.56,19.78
1479,149,Kitchen Tools 1479,Home & Kitchen,Kitchen Tools,886.81,1607.13,22.65
1480,91,Storage 1480,Home & Kitchen,Storage,1488.79,2908.76,20.44
1481,41,Bedding 1481,Home & Kitchen,Bedding,794.09,1955.43,17.91
1482,111,Bedding 1482,Home & Kitchen,Bedding,1785.89,4071.9,12.22
1483,37,Storage 1483,Home & Kitchen,Storage,1438.1,2297.51,21.99
1484,125,Bedding 1484,Home & Kitchen,Bedding,1540.13,3903.98,7.45
1485,87,Kitchen Tools 1485,Home & Kitchen,Kitchen Tools,1511.72,2812.02,10.09
1486,65,Storage 1486,Home & Kitchen,Storage,752.68,1320.52,11.25
1487,121,Home Decor 1487,Home & Kitchen,Home Decor,1333.94,3005.14,8.07
1488,17,Storage 1488,Home & Kitchen,Storage,1695.27,3059.18,21.55
1489,144,Bedding 1489,Home & Kitchen,Bedding,1095.19,1999.99,23.3
1490,5,Kitchen Tools 1490,Home & Kitchen,Kitchen Tools,363.85,778.88,23.64
1491,81,Bedding 1491,Home & Kitchen,Bedding,632.42,1033.98,13.65
1492,36,Bedding 1492,Home & Kitchen,Bedding,347.19,673.16,16.68
1493,7,Home Decor 1493,Home & Kitchen,Home Decor,813.56,1229.62,16.18
1494,134,Home Decor 1494,Home & Kitchen,Home Decor,558.6,820.04,8.1
1495,39,Storage 1495,Home & Kitchen,Storage,1237.22,2388.26,21.05
1496,126,Storage 1496,Home & Kitchen,Storage,130.13,228.34,7.07
1497,44,Storage 1497,Home & Kitchen,Storage,141.43,227.44,12.04
1498,66,Home Decor 1498,Home & Kitchen,Home Decor,1230.05,1840.54,19.37
1499,140,Storage 1499,Home & Kitchen,Storage,827.72,2146.07,6.51
1500,95,Bedding 1500,Home & Kitchen,Bedding,622.6,923.39,10.79
1501,115,Kitchen Tools 1501,Home & Kitchen,Kitchen Tools,281.64,477.88,17.05
1502,43,Bedding 1502,Home & Kitchen,Bedding,1415.88,2437.85,15.97
1503,104,Storage 1503,Home & Kitchen,Storage,435.72,716.76,17.13
1504,140,Kitchen Tools 1504,Home & Kitchen,Kitchen Tools,164.18,410.55,8.95
1505,112,Storage 1505,Home & Kitchen,Storage,1214.9,3123.17,23.14
1506,98,Home Decor 1506,Home & Kitchen,Home Decor,1484.47,3470.29,11.13
1507,123,Bedding 1507,Home & Kitchen,Bedding,1331.03,3199.88,12.77
1508,44,Storage 1508,Home & Kitchen,Storage,1052.41,1922.46,11.96
1509,15,Kitchen Tools 1509,Home & Kitchen,Kitchen Tools,1052.54,2637.7,19.4
1510,79,Kitchen Tools 1510,Home & Kitchen,Kitchen Tools,1209.94,3144.01,10.46
1511,149,Home Decor 1511,Home & Kitchen,Home Decor,718.39,1766.77,16.42
1512,37,Home Decor 1512,Home & Kitchen,Home Decor,984.6,1519.99,15.38
1513,62,Bedding 1513,Home & Kitchen,Bedding,1404.71,2147.07,15.52
1514,3,Home Decor 1514,Home & Kitchen,Home Decor,661.52,1190.92,10.43
1515,138,Storage 1515,Home & Kitchen,Storage,686.74,1426.57,19.73
1516,136,Kitchen Tools 1516,Home & Kitchen,Kitchen Tools,1566.65,3251.36,6.64
1517,11,Bedding 1517,Home & Kitchen,Bedding,431.94,1048.53,21.3
1518,126,Bedding 1518,Home & Kitchen,Bedding,447.2,1147.03,9.95
1519,14,Kitchen Tools 1519,Home & Kitchen,Kitchen Tools,1353.04,2773.08,10.09
1520,122,Bedding 1520,Home & Kitchen,Bedding,151.18,345.47,14.35
1521,17,Storage 1521,Home & Kitchen,Storage,1115.35,2493.1,16.47
1522,126,Kitchen Tools 1522,Home & Kitchen,Kitchen Tools,1353.88,2428.94,21.86
1523,125,Storage 1523,Home & Kitchen,Storage,178.81,326.29,11.28
1524,7,Bedding 1524,Home & Kitchen,Bedding,705.23,1585.36,21.29
1525,117,Kitchen Tools 1525,Home & Kitchen,Kitchen Tools,1614.57,2739.41,20.37
1526,63,Storage 1526,Home & Kitchen,Storage,468.2,1017.03,8.1
1527,127,Bedding 1527,Home & Kitchen,Bedding,1371.79,2533.96,13.64
1528,42,Bedding 1528,Home & Kitchen,Bedding,1127.1,2202.59,16.14
1529,122,Home Decor 1529,Home & Kitchen,Home Decor,1357.93,2270.32,9.93
1530,11,Bedding 1530,Home & Kitchen,Bedding,1712.25,3401.95,9.43
1531,84,Kitchen Tools 1531,Home & Kitchen,Kitchen Tools,1079.24,2790.86,13.36
1532,68,Bedding 1532,Home & Kitchen,Bedding,1267.84,3259.32,7.13
1533,115,Home Decor 1533,Home & Kitchen,Home Decor,637.76,908.98,13.15
1534,130,Home Decor 1534,Home & Kitchen,Home Decor,372.53,779.62,13.99
1535,9,Kitchen Tools 1535,Home & Kitchen,Kitchen Tools,1196.78,2750.49,22.79
1536,2,Kitchen Tools 1536,Home & Kitchen,Kitchen Tools,1099.46,2160.38,8.88
1537,62,Bedding 1537,Home & Kitchen,Bedding,432.62,729.09,13.95
1538,18,Home Decor 1538,Home & Kitchen,Home Decor,896.99,1830.7,9.92
1539,74,Kitchen Tools 1539,Home & Kitchen,Kitchen Tools,1002.89,1720.31,7.35
1540,31,Bedding 1540,Home & Kitchen,Bedding,1563.94,3093.25,20.49
1541,74,Home Decor 1541,Home & Kitchen,Home Decor,815.61,1205.84,14.3
1542,119,Home Decor 1542,Home & Kitchen,Home Decor,162.29,267.12,15.7
1543,72,Home Decor 1543,Home & Kitchen,Home Decor,1351.42,2398.02,20.85
1544,107,Bedding 1544,Home & Kitchen,Bedding,1685.32,3964.21,21.67
1545,17,Storage 1545,Home & Kitchen,Storage,1636.56,4235.06,17.73
1546,46,Storage 1546,Home & Kitchen,Storage,979.92,1756.19,13.28
1547,4,Home Decor 1547,Home & Kitchen,Home Decor,915.34,2079.09,15.82
1548,32,Bedding 1548,Home & Kitchen,Bedding,495.64,809.49,11.37
1549,27,Bedding 1549,Home & Kitchen,Bedding,916.19,2091.63,13.28
1550,13,Storage 1550,Home & Kitchen,Storage,136.42,277.67,22.02
1551,10,Bedding 1551,Home & Kitchen,Bedding,1627.07,3270.26,19.52
1552,48,Home Decor 1552,Home & Kitchen,Home Decor,592.59,1503.76,16.0
1553,68,Home Decor 1553,Home & Kitchen,Home Decor,846.15,1659.09,18.46
1554,118,Kitchen Tools 1554,Home & Kitchen,Kitchen Tools,1678.21,3983.79,9.92
1555,145,Storage 1555,Home & Kitchen,Storage,1521.96,2273.55,9.51
1556,35,Kitchen Tools 1556,Home & Kitchen,Kitchen Tools,987.35,1607.39,19.74
1557,79,Home Decor 1557,Home & Kitchen,Home Decor,993.76,2578.56,12.11
1558,135,Home Decor 1558,Home & Kitchen,Home Decor,125.52,311.0,20.17
1559,21,Home Decor 1559,Home & Kitchen,Home Decor,585.67,898.61,13.23
1560,123,Storage 1560,Home & Kitchen,Storage,812.86,1704.37,9.56
1561,60,Storage 1561,Home & Kitchen,Storage,1052.37,1594.25,22.67
1562,42,Storage 1562,Home & Kitchen,Storage,1210.28,2984.14,17.44
1563,54,Kitchen Tools 1563,Home & Kitchen,Kitchen Tools,1057.89,1942.85,17.86
1564,64,Home Decor 1564,Home & Kitchen,Home Decor,733.27,1469.93,6.62
1565,17,Home Decor 1565,Home & Kitchen,Home Decor,268.47,503.93,13.35
1566,122,Home Decor 1566,Home & Kitchen,Home Decor,530.51,940.64,19.67
1567,127,Storage 1567,Home & Kitchen,Storage,798.16,1265.44,11.58
1568,65,Kitchen Tools 1568,Home & Kitchen,Kitchen Tools,913.09,1731.55,15.55
1569,64,Kitchen Tools 1569,Home & Kitchen,Kitchen Tools,126.39,282.33,16.58
1570,136,Storage 1570,Home & Kitchen,Storage,927.7,1381.76,15.19
1571,139,Home Decor 1571,Home & Kitchen,Home Decor,866.31,1871.61,11.92
1572,143,Home Decor 1572,Home & Kitchen,Home Decor,1702.17,4416.53,22.07
1573,133,Home Decor 1573,Home & Kitchen,Home Decor,1442.41,3137.96,7.74
1574,82,Storage 1574,Home & Kitchen,Storage,1081.25,1838.03,10.41
1575,63,Storage 1575,Home & Kitchen,Storage,1111.3,2528.15,23.04
1576,77,Home Decor 1576,Home & Kitchen,Home Decor,191.8,307.05,20.66
1577,88,Storage 1577,Home & Kitchen,Storage,286.54,634.67,13.77
1578,100,Home Decor 1578,Home & Kitchen,Home Decor,508.41,743.49,14.97
1579,99,Kitchen Tools 1579,Home & Kitchen,Kitchen Tools,228.39,477.61,14.84
1580,39,Kitchen Tools 1580,Home & Kitchen,Kitchen Tools,585.28,1510.23,16.1
1581,41,Kitchen Tools 1581,Home & Kitchen,Kitchen Tools,548.94,1056.72,6.67
1582,141,Home Decor 1582,Home & Kitchen,Home Decor,1392.23,2163.24,14.04
1583,115,Bedding 1583,Home & Kitchen,Bedding,796.53,1319.75,15.8
1584,57,Storage 1584,Home & Kitchen,Storage,1300.43,2569.1,20.45
1585,105,Home Decor 1585,Home & Kitchen,Home Decor,1460.24,2848.97,6.46
1586,85,Storage 1586,Home & Kitchen,Storage,1756.7,2856.19,17.53
1587,150,Home Decor 1587,Home & Kitchen,Home Decor,804.83,1676.31,6.89
1588,106,Bedding 1588,Home & Kitchen,Bedding,1417.98,2481.65,16.69
1589,107,Bedding 1589,Home & Kitchen,Bedding,1202.62,3066.26,13.28
1590,96,Home Decor 1590,Home & Kitchen,Home Decor,1254.77,2472.84,13.5
1591,91,Kitchen Tools 1591,Home & Kitchen,Kitchen Tools,1642.4,3298.99,9.99
1592,135,Storage 1592,Home & Kitchen,Storage,880.85,1988.4,12.52
1593,87,Home Decor 1593,Home & Kitchen,Home Decor,1275.83,2209.6,15.09
1594,132,Storage 1594,Home & Kitchen,Storage,243.83,626.05,22.42
1595,145,Home Decor 1595,Home & Kitchen,Home Decor,858.88,1524.05,22.27
1596,97,Home Decor 1596,Home & Kitchen,Home Decor,1394.42,3435.89,6.68
1597,47,Home Decor 1597,Home & Kitchen,Home Decor,571.37,1022.34,12.33
1598,31,Storage 1598,Home & Kitchen,Storage,954.17,1407.1,23.75
1599,143,Home Decor 1599,Home & Kitchen,Home Decor,1157.99,2718.24,15.84
1600,1,Kitchen Tools 1600,Home & Kitchen,Kitchen Tools,1654.07,3822.27,23.33
1601,42,Storage 1601,Home & Kitchen,Storage,1330.89,2195.95,16.6
1602,8,Kitchen Tools 1602,Home & Kitchen,Kitchen Tools,494.29,1161.95,11.47
1603,112,Storage 1603,Home & Kitchen,Storage,549.18,1180.83,17.0
1604,82,Kitchen Tools 1604,Home & Kitchen,Kitchen Tools,981.01,1815.25,21.45
1605,27,Kitchen Tools 1605,Home & Kitchen,Kitchen Tools,1000.34,2332.83,17.06
1606,127,Storage 1606,Home & Kitchen,Storage,1662.14,2333.14,21.26
1607,21,Home Decor 1607,Home & Kitchen,Home Decor,1169.4,1927.11,10.23
1608,94,Bedding 1608,Home & Kitchen,Bedding,174.23,385.31,16.58
1609,104,Home Decor 1609,Home & Kitchen,Home Decor,723.06,1049.43,12.72
1610,134,Bedding 1610,Home & Kitchen,Bedding,733.01,1443.83,12.8
1611,127,Home Decor 1611,Home & Kitchen,Home Decor,1052.81,2702.62,18.05
1612,87,Kitchen Tools 1612,Home & Kitchen,Kitchen Tools,1437.48,2692.62,23.83
1613,73,Storage 1613,Home & Kitchen,Storage,473.1,1069.44,8.08
1614,111,Storage 1614,Home & Kitchen,Storage,131.14,188.11,22.71
1615,18,Kitchen Tools 1615,Home & Kitchen,Kitchen Tools,805.47,2068.88,17.88
1616,104,Home Decor 1616,Home & Kitchen,Home Decor,1772.15,3417.78,6.38
1617,97,Home Decor 1617,Home & Kitchen,Home Decor,612.72,1367.8,16.81
1618,59,Kitchen Tools 1618,Home & Kitchen,Kitchen Tools,977.25,1712.16,19.66
1619,85,Storage 1619,Home & Kitchen,Storage,1576.24,4051.15,14.25
1620,99,Bedding 1620,Home & Kitchen,Bedding,561.6,1315.48,16.02
1621,6,Bedding 1621,Home & Kitchen,Bedding,1421.7,2298.59,12.71
1622,80,Home Decor 1622,Home & Kitchen,Home Decor,1583.4,3255.25,16.94
1623,13,Storage 1623,Home & Kitchen,Storage,1108.49,2053.59,15.84
1624,133,Kitchen Tools 1624,Home & Kitchen,Kitchen Tools,983.34,2270.88,16.01
1625,50,Bedding 1625,Home & Kitchen,Bedding,301.41,653.25,13.54
1626,67,Home Decor 1626,Home & Kitchen,Home Decor,1695.3,3444.39,12.01
1627,145,Home Decor 1627,Home & Kitchen,Home Decor,1467.35,2741.61,21.84
1628,41,Storage 1628,Home & Kitchen,Storage,1148.94,2802.42,17.79
1629,75,Home Decor 1629,Home & Kitchen,Home Decor,1597.01,3386.93,11.3
1630,51,Kitchen Tools 1630,Home & Kitchen,Kitchen Tools,1273.33,1912.19,10.94
1631,8,Bedding 1631,Home & Kitchen,Bedding,675.0,1301.02,22.55
1632,143,Storage 1632,Home & Kitchen,Storage,431.71,812.17,14.73
1633,108,Home Decor 1633,Home & Kitchen,Home Decor,216.43,469.39,12.27
1634,95,Home Decor 1634,Home & Kitchen,Home Decor,862.66,1284.02,7.96
1635,125,Kitchen Tools 1635,Home & Kitchen,Kitchen Tools,598.49,1007.48,14.2
1636,149,Storage 1636,Home & Kitchen,Storage,1794.57,3817.85,17.82
1637,34,Home Decor 1637,Home & Kitchen,Home Decor,1368.88,3098.34,10.88
1638,108,Storage 1638,Home & Kitchen,Storage,925.46,1815.29,14.49
1639,31,Bedding 1639,Home & Kitchen,Bedding,1429.5,3000.73,20.56
1640,68,Kitchen Tools 1640,Home & Kitchen,Kitchen Tools,1526.98,2698.0,18.06
1641,72,Home Decor 1641,Home & Kitchen,Home Decor,1024.0,2201.08,22.24
1642,36,Home Decor 1642,Home & Kitchen,Home Decor,1060.49,2422.28,12.79
1643,31,Storage 1643,Home & Kitchen,Storage,798.19,1384.54,10.24
1644,140,Storage 1644,Home & Kitchen,Storage,769.96,1326.98,15.38
1645,123,Storage 1645,Home & Kitchen,Storage,1132.24,1596.22,15.33
1646,77,Home Decor 1646,Home & Kitchen,Home Decor,1068.94,1597.49,8.2
1647,74,Home Decor 1647,Home & Kitchen,Home Decor,663.57,959.39,16.98
1648,72,Bedding 1648,Home & Kitchen,Bedding,1447.12,2478.18,9.35
1649,70,Kitchen Tools 1649,Home & Kitchen,Kitchen Tools,880.59,1615.67,12.18
1650,16,Home Decor 1650,Home & Kitchen,Home Decor,927.11,1756.28,16.83
1651,141,Bedding 1651,Home & Kitchen,Bedding,892.91,1945.72,14.55
1652,63,Kitchen Tools 1652,Home & Kitchen,Kitchen Tools,886.71,2284.32,17.0
1653,115,Bedding 1653,Home & Kitchen,Bedding,761.47,1072.72,15.83
1654,30,Kitchen Tools 1654,Home & Kitchen,Kitchen Tools,503.69,955.34,18.17
1655,137,Kitchen Tools 1655,Home & Kitchen,Kitchen Tools,1060.51,2307.75,14.91
1656,92,Storage 1656,Home & Kitchen,Storage,120.71,273.23,6.53
1657,56,Home Decor 1657,Home & Kitchen,Home Decor,1087.21,2399.27,21.08
1658,116,Home Decor 1658,Home & Kitchen,Home Decor,1775.02,3323.6,21.08
1659,101,Storage 1659,Home & Kitchen,Storage,1281.91,2263.05,20.66
1660,124,Kitchen Tools 1660,Home & Kitchen,Kitchen Tools,1401.96,2768.93,7.21
1661,113,Storage 1661,Home & Kitchen,Storage,424.58,801.46,19.23
1662,58,Storage 1662,Home & Kitchen,Storage,237.6,589.83,19.78
1663,62,Storage 1663,Home & Kitchen,Storage,468.82,956.85,6.19
1664,34,Home Decor 1664,Home & Kitchen,Home Decor,359.25,847.56,11.45
1665,104,Storage 1665,Home & Kitchen,Storage,629.31,1341.72,13.14
1666,81,Bedding 1666,Home & Kitchen,Bedding,1072.6,2084.07,10.05
1667,64,Bedding 1667,Home & Kitchen,Bedding,571.96,1456.53,20.71
1668,120,Bedding 1668,Home & Kitchen,Bedding,602.6,939.06,12.85
1669,20,Kitchen Tools 1669,Home & Kitchen,Kitchen Tools,1640.49,3580.5,18.61
1670,42,Home Decor 1670,Home & Kitchen,Home Decor,1626.51,4068.66,15.59
1671,5,Kitchen Tools 1671,Home & Kitchen,Kitchen Tools,1446.96,3048.84,12.4
1672,91,Storage 1672,Home & Kitchen,Storage,659.86,1152.51,13.19
1673,10,Storage 1673,Home & Kitchen,Storage,1159.91,2457.16,22.69
1674,81,Home Decor 1674,Home & Kitchen,Home Decor,1592.61,2589.22,8.39
1675,32,Bedding 1675,Home & Kitchen,Bedding,144.5,249.53,22.7
1676,38,Storage 1676,Home & Kitchen,Storage,669.45,1491.14,14.32
1677,45,Storage 1677,Home & Kitchen,Storage,1759.78,2660.5,14.65
1678,85,Home Decor 1678,Home & Kitchen,Home Decor,1471.27,2459.14,13.85
1679,142,Bedding 1679,Home & Kitchen,Bedding,1639.57,2334.6,10.82
1680,22,Bedding 1680,Home & Kitchen,Bedding,872.22,2229.21,13.46
1681,94,Home Decor 1681,Home & Kitchen,Home Decor,1605.51,3868.44,6.95
1682,20,Storage 1682,Home & Kitchen,Storage,592.65,839.59,15.62
1683,125,Kitchen Tools 1683,Home & Kitchen,Kitchen Tools,1189.01,3002.77,21.98
1684,36,Home Decor 1684,Home & Kitchen,Home Decor,1192.58,2197.12,9.82
1685,93,Storage 1685,Home & Kitchen,Storage,740.68,1830.85,11.07
1686,16,Kitchen Tools 1686,Home & Kitchen,Kitchen Tools,334.16,732.11,9.97
1687,45,Bedding 1687,Home & Kitchen,Bedding,1358.88,2573.22,13.84
1688,132,Bedding 1688,Home & Kitchen,Bedding,1253.78,1869.83,17.12
1689,86,Kitchen Tools 1689,Home & Kitchen,Kitchen Tools,1619.59,3588.33,23.68
1690,47,Bedding 1690,Home & Kitchen,Bedding,1592.5,3453.73,12.17
1691,109,Storage 1691,Home & Kitchen,Storage,330.62,853.84,20.51
1692,22,Kitchen Tools 1692,Home & Kitchen,Kitchen Tools,954.13,2468.99,21.04
1693,73,Home Decor 1693,Home & Kitchen,Home Decor,1434.05,3727.02,23.44
1694,63,Storage 1694,Home & Kitchen,Storage,1455.75,3517.35,19.3
1695,70,Bedding 1695,Home & Kitchen,Bedding,1421.36,2779.95,17.13
1696,138,Bedding 1696,Home & Kitchen,Bedding,151.01,338.05,21.92
1697,89,Home Decor 1697,Home & Kitchen,Home Decor,1245.39,1820.95,18.09
1698,90,Bedding 1698,Home & Kitchen,Bedding,1411.66,2683.85,7.41
1699,111,Kitchen Tools 1699,Home & Kitchen,Kitchen Tools,794.55,1134.38,7.96
1700,113,Bedding 1700,Home & Kitchen,Bedding,1415.78,2753.98,8.8
1701,81,Home Decor 1701,Home & Kitchen,Home Decor,1448.33,2430.94,15.63
1702,65,Storage 1702,Home & Kitchen,Storage,639.75,1637.19,10.89
1703,66,Home Decor 1703,Home & Kitchen,Home Decor,1039.04,2312.43,18.11
1704,54,Kitchen Tools 1704,Home & Kitchen,Kitchen Tools,1101.89,1760.7,7.93
1705,121,Bedding 1705,Home & Kitchen,Bedding,1689.27,2461.94,16.08
1706,49,Home Decor 1706,Home & Kitchen,Home Decor,145.36,352.12,16.47
1707,54,Kitchen Tools 1707,Home & Kitchen,Kitchen Tools,523.02,902.67,23.02
1708,85,Home Decor 1708,Home & Kitchen,Home Decor,1598.29,2510.32,18.26
1709,98,Bedding 1709,Home & Kitchen,Bedding,1307.52,3304.39,20.74
1710,89,Bedding 1710,Home & Kitchen,Bedding,1139.76,2103.72,19.2
1711,59,Storage 1711,Home & Kitchen,Storage,1037.89,1726.6,16.7
1712,90,Bedding 1712,Home & Kitchen,Bedding,468.64,672.68,7.43
1713,136,Bedding 1713,Home & Kitchen,Bedding,1399.92,2878.7,22.58
1714,124,Kitchen Tools 1714,Home & Kitchen,Kitchen Tools,1260.47,2620.57,9.24
1715,4,Home Decor 1715,Home & Kitchen,Home Decor,1134.72,2294.54,18.28
1716,93,Kitchen Tools 1716,Home & Kitchen,Kitchen Tools,1062.24,2204.09,17.36
1717,5,Bedding 1717,Home & Kitchen,Bedding,799.08,1879.57,20.99
1718,82,Bedding 1718,Home & Kitchen,Bedding,693.67,1320.38,18.22
1719,54,Storage 1719,Home & Kitchen,Storage,1195.75,1679.14,22.42
1720,130,Storage 1720,Home & Kitchen,Storage,287.0,585.81,14.05
1721,149,Storage 1721,Home & Kitchen,Storage,1501.86,2198.94,15.94
1722,88,Kitchen Tools 1722,Home & Kitchen,Kitchen Tools,1236.41,1782.24,21.95
1723,150,Home Decor 1723,Home & Kitchen,Home Decor,196.68,369.85,22.4
1724,6,Storage 1724,Home & Kitchen,Storage,1767.87,2916.61,17.39
1725,127,Bedding 1725,Home & Kitchen,Bedding,1664.92,2833.15,9.42
1726,66,Home Decor 1726,Home & Kitchen,Home Decor,189.61,333.23,20.84
1727,26,Bedding 1727,Home & Kitchen,Bedding,141.89,279.98,16.33
1728,1,Kitchen Tools 1728,Home & Kitchen,Kitchen Tools,1647.0,3595.84,8.17
1729,102,Home Decor 1729,Home & Kitchen,Home Decor,217.31,355.31,14.79
1730,19,Home Decor 1730,Home & Kitchen,Home Decor,1145.51,2937.63,19.23
1731,22,Bedding 1731,Home & Kitchen,Bedding,1678.72,4149.54,23.62
1732,124,Storage 1732,Home & Kitchen,Storage,817.38,1556.58,7.19
1733,89,Kitchen Tools 1733,Home & Kitchen,Kitchen Tools,941.04,1964.67,9.29
1734,7,Bedding 1734,Home & Kitchen,Bedding,826.1,1290.54,15.79
1735,50,Kitchen Tools 1735,Home & Kitchen,Kitchen Tools,1722.21,4273.33,6.21
1736,135,Kitchen Tools 1736,Home & Kitchen,Kitchen Tools,246.4,459.17,9.98
1737,12,Kitchen Tools 1737,Home & Kitchen,Kitchen Tools,675.29,1746.98,7.07
1738,99,Storage 1738,Home & Kitchen,Storage,615.95,1459.07,21.77
1739,97,Bedding 1739,Home & Kitchen,Bedding,474.14,685.24,6.44
1740,61,Bedding 1740,Home & Kitchen,Bedding,369.26,896.86,7.74
1741,77,Storage 1741,Home & Kitchen,Storage,355.7,553.77,12.88
1742,10,Bedding 1742,Home & Kitchen,Bedding,1775.63,3496.28,12.85
1743,61,Storage 1743,Home & Kitchen,Storage,223.0,433.75,14.85
1744,43,Storage 1744,Home & Kitchen,Storage,1007.65,2481.49,7.3
1745,118,Kitchen Tools 1745,Home & Kitchen,Kitchen Tools,1032.89,1494.83,8.9
1746,137,Kitchen Tools 1746,Home & Kitchen,Kitchen Tools,966.35,1651.16,18.96
1747,89,Kitchen Tools 1747,Home & Kitchen,Kitchen Tools,1220.91,2377.5,19.81
1748,110,Bedding 1748,Home & Kitchen,Bedding,901.12,2202.22,19.32
1749,6,Bedding 1749,Home & Kitchen,Bedding,883.63,1623.75,21.96
1750,82,Home Decor 1750,Home & Kitchen,Home Decor,789.42,1542.05,17.4
1751,22,Bedding 1751,Home & Kitchen,Bedding,1410.6,3551.89,21.0
1752,150,Kitchen Tools 1752,Home & Kitchen,Kitchen Tools,1494.81,3457.71,21.09
1753,136,Home Decor 1753,Home & Kitchen,Home Decor,1367.04,3458.46,11.08
1754,12,Storage 1754,Home & Kitchen,Storage,648.34,1076.67,15.68
1755,68,Bedding 1755,Home & Kitchen,Bedding,650.57,1077.87,21.79
1756,45,Kitchen Tools 1756,Home & Kitchen,Kitchen Tools,563.08,1340.91,6.47
1757,40,Storage 1757,Home & Kitchen,Storage,1545.75,2168.03,13.07
1758,89,Storage 1758,Home & Kitchen,Storage,707.18,1212.3,9.64
1759,23,Storage 1759,Home & Kitchen,Storage,1472.3,3456.79,23.07
1760,27,Home Decor 1760,Home & Kitchen,Home Decor,1008.73,1825.6,14.48
1761,14,Home Decor 1761,Home & Kitchen,Home Decor,1497.93,3237.91,9.46
1762,45,Bedding 1762,Home & Kitchen,Bedding,971.69,1465.0,23.67
1763,140,Home Decor 1763,Home & Kitchen,Home Decor,1271.06,3099.72,19.8
1764,67,Kitchen Tools 1764,Home & Kitchen,Kitchen Tools,1435.05,3298.35,15.96
1765,110,Kitchen Tools 1765,Home & Kitchen,Kitchen Tools,1019.25,2272.57,21.85
1766,129,Kitchen Tools 1766,Home & Kitchen,Kitchen Tools,300.29,698.51,6.37
1767,102,Bedding 1767,Home & Kitchen,Bedding,1299.51,2180.58,23.67
1768,26,Storage 1768,Home & Kitchen,Storage,1669.96,2592.19,8.4
1769,1,Kitchen Tools 1769,Home & Kitchen,Kitchen Tools,1299.98,2625.75,16.16
